code	producer_product_id	producer_version_id	lc	product_name_ab	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_id	product_name_it	product_name_nl	product_name_pt	product_name_ro	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_es	origin_fr	origin_it	origin_nl	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ab	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_id	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_uz	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	lignoceric-acid_value	lignoceric-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	polyols_value	polyols_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	folates_value	folates_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_quantity_per_unit	packaging_3_weight_measured	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	packaging_4_recycling	packaging_4_quantity_per_unit	packaging_4_weight_measured	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
118017596017731			it							Miele Millefiori												Dolciando	xx:dolciando		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy			0																												100g	100g			314	kcal	0	g	0	g	78	g	18	g	0	g	0.4	g	0	g	0	g			314	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	c	8	b	72	1	31008	-5	-15		0							App - Yuka, Apps
8057714190864			it							Miele di asfodelo								250 g				Cuore dell'isola	xx:cuore-dell-isola		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di asfodelo	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,it:miele-di-asfodelo	Biologico, Biologico UE, IT-BIO-007	en:organic,en:eu-organic,en:it-bio-007	Italia	en:italy	Despar	despar	0		Italia	en:italy																Miele									100g	100g	1282	kJ	304	kcal	0	g	0	g	75	g	75	g			0.4	g	0.004	g	0.0016	g	0	% vol	1282	kJ																															1	en:jar	en:clear-glass	en:recycle-in-glass-bin			1	en:lid	en:plastic-tinplate	en:recycle-with-plastics-metal-and-bricks																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	18	a-plus	103		31008	0	-4	0	15							App - yuka, Apps, App - smoothie-openfoodfacts
8991002105423			en			Kopi Kapal Api Special												160g				PT Santos Jaya Abadi	pt-santos-jaya-abadi		Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Instant beverages, Instant coffees	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:instant-beverages,en:instant-coffees			India	en:india			0																												100g	100g																																																																																			unknown	unknown																App - smoothie-openfoodfacts, Apps
0800000003652			it							Miele castiglio 500g															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
00010536			it							Miele di Acacia															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
00008879			it							Miele di acacia															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
3760001820850			fr					"Propolis apis sanctus GELÉE royale"																			Fabriqué en France	en:made-in-france	France	en:france			0																												100g	100g			151	kcal	4.2	g	1.38	g	13.7	g	13.2	g			13.9	g							151	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - yuka, Apps
8012527002636			it							miele italiano millefiori												Mielizia	xx:mielizia		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8012527004838			it							miele di clementino BIO												Mielizia	xx:mielizia		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g							0	g			0	g																																																																				en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
8012527002582			it							miele di acacia												Mielizia	xx:mielizia		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy			0																												100g	100g			331	kcal	0	g	0	g	83	g	83	g			0.3	g	0	g	0	g			331	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - Yuka, Apps
8012527005446			it							Miele+												Mielizia	xx:mielizia		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g			316	kcal	0.7	g	0.6	g	76	g	69	g			1.5	g							316	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
8032649972259			de							Castagno Bio miele								500 g				Il Pungiglione	xx:il-pungiglione		"Frühstücke, Brotaufstriche, Süße Brotaufstriche, Bienenprodukte, Landwirtschaftliche Produkte, Süßstoffe, Honige, Kastanienhonig"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:chestnut-honey	"Bio, EU-Öko-Verordnung, IT-BIO-007"	en:organic,en:eu-organic,en:it-bio-007	Italien	en:italy			0		Italien	en:italy											Kastanienhonig														100g	100g	1401	kJ	330	kcal	0.09	g	0.09	g	82.1	g	82.1	g			0.3	g	0.1	g	0.04	g			1401	kJ																															1	en:lid	en:steel				1	en:pot	en:clear-glass																	en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	a-plus	105		31008	0	-2	0	15							App - Yuka, Apps, App - smoothie-openfoodfacts
8024370063306			it							Miele millefiori								500 g				Penny	xx:penny		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy			0																												100g	100g			333	kcal	0	g	0	g	83	g	75	g			0.5	g	0	g	0	g			333	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - Yuka, Apps
4056489161400			it							Miele di acacia con tartufo								100 g				Deluxe	xx:deluxe		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
4056489161417			it							Spacialita di Miele millefiori e frutta secca								250 g				Deluxe	xx:deluxe		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Edulcoranti, Preparati a base di miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:sweeteners,en:honey-based-preparations			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets		unknown	unknown		unknown		1		-5	-15		0							App - yuka, Apps
8016323414150			it							Miele d'arancio												Fior Di Loto	xx:fior-di-loto		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di agrumi, Miele di arancio	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:citrus-honeys,en:orange-blossom-honeys	Biologico, Biologico UE	en:organic,en:eu-organic	Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - yuka, Apps
8016323414129			it							Miele di acacia bio												Fior Di Loto	xx:fior-di-loto		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys	Biologico, Biologico UE	en:organic,en:eu-organic	Italia	en:italy			0		Italia	en:italy																									100g	100g			322	kcal	0	g	0	g	80	g	80	g			0.5	g	0.3	g	0.12	g			322	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	20	a-plus	92	1	31008	0	-15		15							App - yuka, Apps
8021164003562			it							Miele di Acacia Bio												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy			0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
8021164003531			it							Miele millefiori												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy			0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8021164003241			it							Miele dai fiori di Timo												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g			304	kcal	0	g	0	g	80.3	g	80.3	g			0.6	g							304	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8021164003227			it							Miele Melauro dai fiori di Arancio												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori, Miele di fiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys,it:miele-di-fiori			Italia	en:italy			0																												100g	100g							0	g			0	g																																																																				en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8021164003050			it							Miele di castagno												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di castagno	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:chestnut-honey			Italia	en:italy			0																												100g	100g			304	kcal	0	g	0	g	80.3	g	80.3	g			0.6	g							304	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8021164003036			it							Miele millefiori												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy			0																												100g	100g							0	g			0	g																																																																				en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8021164003012			it							miele melauro								250 g				Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g	1270	kJ	304	kcal	0	g	0	g	80.3	g	80.3	g	0	g	0.6	g	0.0275	g	0.011	g			1270	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	18	b	72	1	31008	-5	-15		0							App - Yuka, Apps, App - smoothie-openfoodfacts
8021164002213			it							Miele												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8021164001070			it							Miele dai fiori di sulla												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori, Miele di fiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys,it:miele-di-fiori			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8021164001018			it							Miele												Melauso	xx:melauso		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g							0	g			0	g																																																																				en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8906021924887			en			ARABIAN PEARLS																apis	apis		Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Dates	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:dates			India	en:india			0																												100g	100g																																																																																en:fruits	en:fruits-and-vegetables,en:fruits		unknown	unknown																
8012527000953			fr					Polline d'api biologico														Cuor di Miele, Mielizia	xx:cuor-di-miele,xx:mielizia		Produits de la ruche, Pollens	en:bee-products,en:pollens	Bio, Bio européen, IT-BIO-009	en:organic,en:eu-organic,en:it-bio-009	France	en:france			0																												100g	100g			328	kcal	5	g	2.3	g	47	g	31	g	0.9	g	20	g							328	kcal																																																											unknown	unknown		unknown		1		0	-15		15							App - yuka, Apps
8012527003138			it							Miele												Cuor di Miele, Mielizia	xx:cuor-di-miele,xx:mielizia		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g			331	kcal	0	g	0	g	83	g	83	g			0.3	g							331	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
